TweetID,Entity,Sentiment,original_tweet,cleaned_text,processed_text,vader_compound,vader_pos,vader_neg,vader_neu,vader_sentiment,tb_polarity,tb_subjectivity,tb_sentiment,theme_count,is_mental_health_related,primary_theme,themes_detected,dominant_topic_id,topic_confidence,dominant_topic_label,is_questionable_claim,flag_category,flag_matched_pattern,human_review_required
5679,HomeDepot,Neutral,"Which I just took action calling on "" Tell Lowe's Kitchen and Home Depot to take on Bayer - Mayer Monsanto's toxic spray Roundup herbicides off off the shelves! "" - - will you join us me? addup. sierraclub. com org / campaigns / ll tell …",Which I just took action calling on Tell Lowe's Kitchen and Home Depot to take on Bayer - Mayer Monsanto's toxic spray Roundup herbicides off off the shelves - - will you join us me addup sierraclub com org campaigns ll tell,took action calling tell lowe kitchen home depot take bayer mayer monsanto toxic spray roundup herbicide shelf join u addup sierraclub com org campaign tell,0.296,0.056,0.0,0.944,Positive,0.1,0.1,Positive,0,False,General Social,,1,0.3072,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
5679,HomeDepot,Neutral,"members also took action on ""Tell Tim's or Home Depot to take Bayer-Monsanto's toxic Roundup herbicides on your shelves!"" -- will people join me? Read.sierraclub.org/campaigns/tell...",members also took action on Tell Tim's or Home Depot to take Bayer-Monsanto's toxic Roundup herbicides on your shelves -- will people join me Read sierraclub org campaigns tell,member also took action tell tim home depot take bayer-monsanto toxic roundup herbicide shelf people join read sierraclub org campaign tell,0.296,0.073,0.0,0.927,Positive,0.1,0.1,Positive,0,False,General Social,,2,0.4041,Gaming Performance & Play,True,Toxicity & Contamination Alarm,toxic,True
5711,HomeDepot,Negative,"I knew Home Depot was so fucking toxic when I’d be told “you’re not doing your job how we want you to” but when a customer wanted to reward my services and tell the managers, they’d be like ok and?",I knew Home Depot was so fucking toxic when I d be told you re not doing your job how we want you to but when a customer wanted to reward my services and tell the managers they d be like ok and,knew home depot so fucking toxic told not job want but customer wanted reward service tell manager like ok,0.9052,0.265,0.0,0.735,Positive,-0.05,0.65,Neutral,0,False,General Social,,1,0.2899,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
5711,HomeDepot,Negative,"I knew Home Depot was so fucking toxic when they told me, ""You're not doing your job the way we want you to do it,"" but when a customer wanted to reward my services and tell the managers they were like, OK?",I knew Home Depot was so fucking toxic when they told me You're not doing your job the way we want you to do it but when a customer wanted to reward my services and tell the managers they were like OK,knew home depot so fucking toxic told not job way want but customer wanted reward service tell manager like ok,0.9239,0.271,0.0,0.729,Positive,-0.05,0.65,Neutral,0,False,General Social,,5,0.305,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
5711,HomeDepot,Negative,"I knew Home Depot was so toxic when I was told ""you don't do your job the way we want you to do it,"" but when a customer wanted to reward my services and tell managers, they would be as good and?",I knew Home Depot was so toxic when I was told you don't do your job the way we want you to do it but when a customer wanted to reward my services and tell managers they would be as good and,knew home depot so toxic told n't job way want but customer wanted reward service tell manager would good,0.8765,0.218,0.0,0.782,Positive,0.7,0.6,Positive,0,False,General Social,,1,0.4132,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
5711,HomeDepot,Negative,"I knew Home Depot was so fucking toxic when I’d gotten told “you’re not doing my job unless we want you to” but when a customer wanted to reward my services just tell the managers, to be like ok and?",I knew Home Depot was so fucking toxic when I d gotten told you re not doing my job unless we want you to but when a customer wanted to reward my services just tell the managers to be like ok and,knew home depot so fucking toxic gotten told not job unless want but customer wanted reward service tell manager like ok,0.9052,0.265,0.0,0.735,Positive,-0.05,0.65,Neutral,0,False,General Social,,1,0.3113,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
5711,HomeDepot,Negative,"I knew Home Draw Depot merchandise was so fucking toxic when I I ’ d be told “ you ’ re not only doing your job how we want you to start ” act but how when a customer wanted to reward my services and tell the managers, they we ’ d probably be like and ok and?",I knew Home Draw Depot merchandise was so fucking toxic when I I d be told you re not only doing your job how we want you to start act but how when a customer wanted to reward my services and tell the managers they we d probably be like and ok and,knew home draw depot merchandise so fucking toxic told not job want start act but customer wanted reward service tell manager probably like ok,0.9052,0.222,0.0,0.778,Positive,-0.0333,0.7667,Neutral,0,False,General Social,,1,0.2835,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
5711,HomeDepot,Negative,"I say Home Depot was so fucking toxic when can be told “you’re not doing your part as we want you to” but when a person wanted to reward my service and tell the managers, they’d act like ok and?",I say Home Depot was so fucking toxic when can be told you re not doing your part as we want you to but when a person wanted to reward my service and tell the managers they d act like ok and,say home depot so fucking toxic told not part want but person wanted reward service tell manager act like ok,0.9052,0.259,0.0,0.741,Positive,-0.05,0.65,Neutral,0,False,General Social,,1,0.2926,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
6038,FIFA,Irrelevant,EA bans prominent FIFA streamer Kurt0411 from all its games over toxic behaviour tinyurl.com/yxyvwh2q https://t.co/3vXkirxvOq,EA bans prominent FIFA streamer Kurt0411 from all its games over toxic behaviour tinyurl com yxyvwh2q,ea ban prominent fifa streamer kurt0411 game toxic behaviour tinyurl com yxyvwh2q,0.3182,0.133,0.0,0.867,Positive,0.5,1.0,Positive,0,False,General Social,,1,0.2832,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
6038,FIFA,Irrelevant,EA bans prominent FIFA streamer Kurt0411 from all games for toxic behavior tinyurl.com / yxyvwh2q https: / / t.co / 3vXkirxvOq,EA bans prominent FIFA streamer Kurt0411 from all games for toxic behavior tinyurl com yxyvwh2q 3vXkirxvOq,ea ban prominent fifa streamer kurt0411 game toxic behavior tinyurl com yxyvwh2q 3vxkirxvoq,0.3182,0.133,0.0,0.867,Positive,0.5,1.0,Positive,0,False,General Social,,1,0.2699,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
6038,FIFA,Irrelevant,EA has banned prominent FIFA streaker Kurtzik 11 from all of its games due to toxic behaviour tinyurl.com / yxyvwh2q,EA has banned prominent FIFA streaker Kurtzik 11 from all of its games due to toxic behaviour tinyurl com yxyvwh2q,ea banned prominent fifa streaker kurtzik game due toxic behaviour tinyurl com yxyvwh2q,-0.1779,0.099,0.129,0.773,Negative,0.1875,0.6875,Positive,0,False,General Social,,1,0.3501,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
6038,FIFA,Irrelevant,EA kills prominent FIFA streamer Kurt0411 with all its games over toxic behaviour link.com/yxyvwh2q https://t.co/3vXkirxvOq],EA kills prominent FIFA streamer Kurt0411 with all its games over toxic behaviour link com yxyvwh2q,ea kill prominent fifa streamer kurt0411 game toxic behaviour link com yxyvwh2q,-0.296,0.116,0.177,0.707,Negative,0.5,1.0,Positive,0,False,General Social,,6,0.3005,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
6038,FIFA,Irrelevant,EA UK bans a prominent FIFA web streamer Kurt0411 video from streaming all its games due over toxic behaviour tinyurl. doi com / yxyvwh2q https://t.co/3vXkirxvOq ],EA UK bans a prominent FIFA web streamer Kurt0411 video from streaming all its games due over toxic behaviour tinyurl doi com yxyvwh2q,ea uk ban prominent fifa web streamer kurt0411 video streaming game due toxic behaviour tinyurl doi com yxyvwh2q,0.3182,0.099,0.0,0.901,Positive,0.1875,0.6875,Positive,0,False,General Social,,1,0.3046,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
6086,FIFA,Negative,Amazing how toxic the FIFA community is in August.  Congrats @EASPORTSFIFA for creating one of the most toxic communities....right up there with CSGO and RB6.,Amazing how toxic the FIFA community is in August Congrats for creating one of the most toxic communities right up there with CSGO and RB6,amazing toxic fifa community august congrats creating one most toxic community right csgo rb6,0.8555,0.299,0.0,0.701,Positive,0.4619,0.6452,Positive,0,False,General Social,,5,0.4307,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
6086,FIFA,Negative,Amazing how toxic the FIFA community is in August. Congratulations @ EASPORTSFIFA on creating one of the most toxic communities... right at the top with CSGO and RB6.,Amazing how toxic the FIFA community is in August Congratulations EASPORTSFIFA on creating one of the most toxic communities right at the top with CSGO and RB6,amazing toxic fifa community august congratulation easportsfifa creating one most toxic community right top csgo rb6,0.8934,0.337,0.0,0.663,Positive,0.4714,0.6089,Positive,0,False,General Social,,5,0.5141,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
6086,FIFA,Negative,Congratulations to @ EASPORTSFIFA for creating one of the most toxic communities... right there with CSGO and RB6.,Congratulations to EASPORTSFIFA for creating one of the most toxic communities right there with CSGO and RB6,congratulation easportsfifa creating one most toxic community right csgo rb6,0.7269,0.289,0.0,0.711,Positive,0.3929,0.5179,Positive,0,False,General Social,,5,0.4522,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
6086,FIFA,Negative,Amazing the toxic the FIFA community is in August.  Congrats @EASPORTSFIFA for creating one of eSports most toxic communities....right up there with CSGO and LOL.,Amazing the toxic the FIFA community is in August Congrats for creating one of eSports most toxic communities right up there with CSGO and LOL,amazing toxic fifa community august congrats creating one esports most toxic community right csgo lol,0.9175,0.381,0.0,0.619,Positive,0.5464,0.6589,Positive,0,False,General Social,,5,0.4406,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
6086,FIFA,Negative,Amazing was how toxic the FIFA community is also in August. Congrats @EASPORTSFIFA for creating one of still the six most toxic scientific communities.... Put right across up there with CSGO and possibly RB6.,Amazing was how toxic the FIFA community is also in August Congrats for creating one of still the six most toxic scientific communities Put right across up there with CSGO and possibly RB6,amazing toxic fifa community also august congrats creating one still six most toxic scientific community put right across csgo possibly rb6,0.8555,0.239,0.0,0.761,Positive,0.3464,0.7339,Positive,0,False,General Social,,5,0.3976,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
6086,FIFA,Negative,Amazing how toxic the FIFA community reached in August. Congrats @EASPORTSFIFA for creating 4 of the most toxic communities....right exactly right with Facebook in RB6.,Amazing how toxic the FIFA community reached in August Congrats for creating 4 of the most toxic communities right exactly right with Facebook in RB6,amazing toxic fifa community reached august congrats creating most toxic community right exactly right facebook rb6,0.8689,0.351,0.0,0.649,Positive,0.4179,0.6179,Positive,0,False,General Social,,5,0.2721,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
10569,RedDeadRedemption(RDR),Neutral,More Poison Poppy moonshine Recipe searching  ,More Poison Poppy moonshine Recipe searching,more poison poppy moonshine recipe searching,-0.5849,0.0,0.431,0.569,Negative,0.5,0.5,Positive,0,False,General Social,,6,0.5833,Product Updates & Announcements,True,Toxicity & Contamination Alarm,poison,True
10569,RedDeadRedemption(RDR),Neutral,More Poison Poppy Moonlight Recipe Search,More Poison Poppy Moonlight Recipe Search,more poison poppy moonlight recipe search,-0.5849,0.0,0.431,0.569,Negative,0.5,0.5,Positive,0,False,General Social,,2,0.3889,Gaming Performance & Play,True,Toxicity & Contamination Alarm,poison,True
10569,RedDeadRedemption(RDR),Neutral,More Poisonous Pie and Homemade Recipe Search,More Poisonous Pie and Homemade Recipe Search,more poisonous pie homemade recipe search,-0.6115,0.0,0.4,0.6,Negative,0.5,0.5,Positive,0,False,General Social,,2,0.5833,Gaming Performance & Play,True,Toxicity & Contamination Alarm,poisonous,True
10569,RedDeadRedemption(RDR),Neutral,More Poison Mountain moonshine Recipe searching,More Poison Mountain moonshine Recipe searching,more poison mountain moonshine recipe searching,-0.5849,0.0,0.431,0.569,Negative,0.5,0.5,Positive,0,False,General Social,,6,0.5833,Product Updates & Announcements,True,Toxicity & Contamination Alarm,poison,True
10569,RedDeadRedemption(RDR),Neutral,More Poison Poppy moonshine And Recipe to searching,More Poison Poppy moonshine And Recipe to searching,more poison poppy moonshine recipe searching,-0.5849,0.0,0.351,0.649,Negative,0.5,0.5,Positive,0,False,General Social,,6,0.5833,Product Updates & Announcements,True,Toxicity & Contamination Alarm,poison,True
10569,RedDeadRedemption(RDR),Neutral,of Poison Poppy moonshine Recipe searching,of Poison Poppy moonshine Recipe searching,poison poppy moonshine recipe searching,-0.5423,0.0,0.412,0.588,Negative,0.0,0.0,Neutral,0,False,General Social,,6,0.5833,Product Updates & Announcements,True,Toxicity & Contamination Alarm,poison,True
2041,CallOfDuty,Negative,Remember when call of duty lobby were super toxic and hilariously entertaining . ,Remember when call of duty lobby were super toxic and hilariously entertaining,remember call duty lobby super toxic hilariously entertaining,0.7845,0.467,0.0,0.533,Positive,0.4167,0.6833,Positive,0,False,General Social,,4,0.2833,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
2041,CallOfDuty,Negative,Remember when Call of Duty were super toxic and hilariously entertaining.,Remember when Call of Duty were super toxic and hilariously entertaining,remember call duty super toxic hilariously entertaining,0.7783,0.43,0.0,0.57,Positive,0.4167,0.6833,Positive,0,False,General Social,,4,0.3399,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
2041,CallOfDuty,Negative,Remember when the lobby on duty was super toxic and fun.,Remember when the lobby on duty was super toxic and fun,remember lobby duty super toxic fun,0.8074,0.509,0.0,0.491,Positive,0.3167,0.4333,Positive,0,False,General Social,,5,0.3835,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
2041,CallOfDuty,Negative,Remember when call of duty children were super toxic and hilariously entertaining.,Remember when call of duty children were super toxic and hilariously entertaining,remember call duty child super toxic hilariously entertaining,0.7783,0.405,0.0,0.595,Positive,0.4167,0.6833,Positive,0,False,General Social,,5,0.4502,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
2041,CallOfDuty,Negative,Remember when call in of duty lobby workers were super hot toxic and hilariously entertaining.,Remember when call in of duty lobby workers were super hot toxic and hilariously entertaining,remember call duty lobby worker super hot toxic hilariously entertaining,0.7845,0.397,0.0,0.603,Positive,0.3611,0.7389,Positive,0,False,General Social,,4,0.3487,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
2041,CallOfDuty,Negative,Remember when call for duty films were super toxic and hilariously entertaining.,Remember when call for duty films were super toxic and hilariously entertaining,remember call duty film super toxic hilariously entertaining,0.7783,0.405,0.0,0.595,Positive,0.4167,0.6833,Positive,0,False,General Social,,6,0.412,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11246,TomClancysRainbowSix,Negative,"@Rainbow6Game the vote to kick is the most stupid thing you’ve ever added to the game, it’s more annoying than Clash. Been trying to get into a game for an hour but I keep getting kicked because Plat’s are toxic",the vote to kick is the most stupid thing you ve ever added to the game it s more annoying than Clash Been trying to get into a game for an hour but I keep getting kicked because Plat s are toxic,vote kick most stupid thing ever added game more annoying clash trying get game hour but keep getting kicked plat toxic,-0.5176,0.0,0.108,0.892,Negative,-0.2333,0.6167,Negative,0,False,General Social,,1,0.3806,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
11246,TomClancysRainbowSix,Negative,"@ Rainbow6Game The vote to kick is the stupidest thing you've ever added to the game, it's angrier than Clash. I tried to get into a game for an hour, but I get kicked again and again because plat's are poisonous.",Rainbow6Game The vote to kick is the stupidest thing you've ever added to the game it's angrier than Clash I tried to get into a game for an hour but I get kicked again and again because plat's are poisonous,rainbow6game vote kick stupidest thing ever added game angrier clash tried get game hour but get kicked plat poisonous,-0.8555,0.0,0.217,0.783,Negative,-0.4,0.4,Negative,0,False,General Social,,1,0.4102,Digital Culture & Media,True,Toxicity & Contamination Alarm,poisonous,True
11246,TomClancysRainbowSix,Negative,"@ Rainbow6Game the vote to kick is the most stupid thing you've ever added to the game, it's more annoying than Clash. Been trying to get into a game for an hour but I keep getting kicked because Plat's are toxic",Rainbow6Game the vote to kick is the most stupid thing you've ever added to the game it's more annoying than Clash Been trying to get into a game for an hour but I keep getting kicked because Plat's are toxic,rainbow6game vote kick most stupid thing ever added game more annoying clash trying get game hour but keep getting kicked plat toxic,-0.5176,0.0,0.108,0.892,Negative,-0.2333,0.6167,Negative,0,False,General Social,,5,0.361,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
11246,TomClancysRainbowSix,Negative,"@Rainbow6Game the attempt to kick is the most stupid step you’ve had added to the game, it’s more annoying because Clash. Been trying to get into a game for an hour & I keep getting kicked because Plat’s are toxic",the attempt to kick is the most stupid step you ve had added to the game it s more annoying because Clash Been trying to get into a game for an hour I keep getting kicked because Plat s are toxic,attempt kick most stupid step added game more annoying clash trying get game hour keep getting kicked plat toxic,-0.7708,0.0,0.16,0.84,Negative,-0.2333,0.6167,Negative,0,False,General Social,,1,0.4192,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
11246,TomClancysRainbowSix,Negative,"@Rainbow6Game When the vote to kick is the most stupid thing you ’ on ve ever had added to win the game, it simply ’ s more damn annoying than Clash. A Been trying since to get back into a game for an hour but I keep getting kicked because Plat ’ s opponents are toxic",When the vote to kick is the most stupid thing you on ve ever had added to win the game it simply s more damn annoying than Clash A Been trying since to get back into a game for an hour but I keep getting kicked because Plat s opponents are toxic,vote kick most stupid thing ever added win game simply more damn annoying clash trying since get back game hour but keep getting kicked plat opponent toxic,-0.4464,0.046,0.122,0.831,Negative,-0.075,0.5125,Negative,0,False,General Social,,1,0.3191,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
11246,TomClancysRainbowSix,Negative,"@Rainbow6Game the vote to kick be the most evil thing you’ve ever added to the game, thinking more on 1 Clash. Been trying to get into one game for an hour but you keep getting kicked but Plat’s are toxic",the vote to kick be the most evil thing you ve ever added to the game thinking more on 1 Clash Been trying to get into one game for an hour but you keep getting kicked but Plat s are toxic,vote kick most evil thing ever added game thinking more clash trying get one game hour but keep getting kicked but plat toxic,-0.4304,0.0,0.07,0.93,Negative,-0.16,0.56,Negative,0,False,General Social,,1,0.4824,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
11430,TomClancysRainbowSix,Negative,Rainbow Six Siege but it's so much more TOXIC... | Rainbow Six Siege  ,Rainbow Six Siege but it's so much more TOXIC Rainbow Six Siege,rainbow six siege but so much more toxic rainbow six siege,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,6,0.6943,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11430,TomClancysRainbowSix,Negative,"Rainbow Six Siege, but it is so much more TOXIC... | Rainbow Six Siege",Rainbow Six Siege but it is so much more TOXIC Rainbow Six Siege,rainbow six siege but so much more toxic rainbow six siege,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,6,0.6943,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11430,TomClancysRainbowSix,Negative,"Rainbow Six, but it's much more TOXIC...",Rainbow Six but it's much more TOXIC,rainbow six but much more toxic,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,5,0.3886,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
11430,TomClancysRainbowSix,Negative,Rainbow Six Siege but it's so much more TOXIC... | Rainbow Six Ultimate,Rainbow Six Siege but it's so much more TOXIC Rainbow Six Ultimate,rainbow six siege but so much more toxic rainbow six ultimate,0.0,0.0,0.0,1.0,Neutral,0.25,0.75,Positive,0,False,General Social,,6,0.6943,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11430,TomClancysRainbowSix,Negative,and Rainbow Six Siege but it's so much much more TOXIC... | see Rainbow Six Total Siege,and Rainbow Six Siege but it's so much much more TOXIC see Rainbow Six Total Siege,rainbow six siege but so much much more toxic see rainbow six total siege,0.0,0.0,0.0,1.0,Neutral,0.25,0.625,Positive,0,False,General Social,,6,0.4793,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11430,TomClancysRainbowSix,Negative,<unk> three Siege but it's so much more TOXIC... | Rainbow Three Siege,three Siege but it's so much more TOXIC Rainbow Three Siege,three siege but so much more toxic rainbow three siege,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,6,0.6331,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11599,TomClancysRainbowSix,Neutral,"this is the type of person that needs to be banned he was insanely toxic the whole game! He called everyone racist and or inappropriate names, and would not stop harrasing both my team and the enemy team. please ban this person his ign is spicyjew.  @Rainbow6Game  ",this is the type of person that needs to be banned he was insanely toxic the whole game He called everyone racist and or inappropriate names and would not stop harrasing both my team and the enemy team please ban this person his ign is spicyjew,type person need banned insanely toxic whole game called everyone racist inappropriate name would not stop harrasing team enemy team please ban person ign spicyjew,-0.8982,0.072,0.242,0.686,Negative,-0.4,0.6,Negative,0,False,General Social,,6,0.3149,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11599,TomClancysRainbowSix,Neutral,"This is the kind of person that needs to be banned, he was insanely poisonous the whole game! He called everyone racist and inappropriate names and wouldn't stop harassing both my team and the opposing team. Please ban this person whose name is Spicyyev. @ Rainbow6Game",This is the kind of person that needs to be banned he was insanely poisonous the whole game He called everyone racist and inappropriate names and wouldn't stop harassing both my team and the opposing team Please ban this person whose name is Spicyyev Rainbow6Game,kind person need banned insanely poisonous whole game called everyone racist inappropriate name would n't stop harassing team opposing team please ban person whose name spicyyev rainbow6game,-0.8505,0.119,0.241,0.64,Negative,-0.15,0.675,Negative,0,False,General Social,,1,0.3544,Digital Culture & Media,True,Toxicity & Contamination Alarm,poisonous,True
11599,TomClancysRainbowSix,Neutral,"this is the type of person that needs<unk> be banned he is insanely toxic the whole game! He called everyone dirty and or inappropriate people, and would not stop harrasing both my team and the enemy team. please ban this person his ign un spicyjew.  @Rainbow6Game",this is the type of person that needs be banned he is insanely toxic the whole game He called everyone dirty and or inappropriate people and would not stop harrasing both my team and the enemy team please ban this person his ign un spicyjew,type person need banned insanely toxic whole game called everyone dirty inappropriate people would not stop harrasing team enemy team please ban person ign un spicyjew,-0.8693,0.075,0.231,0.694,Negative,-0.45,0.65,Negative,0,False,General Social,,6,0.3066,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
11599,TomClancysRainbowSix,Neutral,"this is the type of of person when that fucking needs to still be banned he was insanely toxic from the way whole game! He called everyone racist and or inappropriate names, and now would not stop so harrasing both is my team and the enemy team. please ban this person his ign is from spicyjew. @Rainbow6Game",this is the type of of person when that fucking needs to still be banned he was insanely toxic from the way whole game He called everyone racist and or inappropriate names and now would not stop so harrasing both is my team and the enemy team please ban this person his ign is from spicyjew,type person fucking need still banned insanely toxic way whole game called everyone racist inappropriate name would not stop so harrasing team enemy team please ban person ign spicyjew,-0.8982,0.061,0.206,0.732,Negative,-0.45,0.65,Negative,0,False,General Social,,1,0.2759,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
11599,TomClancysRainbowSix,Neutral,"this is the part of person that needs to be deleted he was insanely toxic the whole game! He called everyone racist and or inappropriate names, and would not stop harrasing on both squad but the others team. please ban this person soon ign is banned. @Rainbow6Game",this is the part of person that needs to be deleted he was insanely toxic the whole game He called everyone racist and or inappropriate names and would not stop harrasing on both squad but the others team please ban this person soon ign is banned,part person need deleted insanely toxic whole game called everyone racist inappropriate name would not stop harrasing squad but others team please ban person soon ign banned,-0.8404,0.077,0.201,0.722,Negative,-0.4,0.6,Negative,0,False,General Social,,1,0.2897,Digital Culture & Media,True,Toxicity & Contamination Alarm,toxic,True
3229,Facebook,Neutral,It’s nice not to have facebook anymore but I can’t say I hate it when my cuz tells me the latest drama. Like how Jeremy Beuss’ skinny white ass tries to spout ‘correct’ gender roles and anti abortion/women’s health while he displays internalized homophobia and toxic masculinity,It s nice not to have facebook anymore but I can t say I hate it when my cuz tells me the latest drama Like how Jeremy Beuss skinny white ass tries to spout correct gender roles and anti abortion women s health while he displays internalized homophobia and toxic masculinity,nice not facebook anymore but say hate cuz tell latest drama like jeremy beuss skinny white as try spout correct gender role anti abortion woman health display internalized homophobia toxic masculinity,-0.8625,0.087,0.216,0.696,Negative,0.04,0.64,Neutral,0,False,General Social,,4,0.3827,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
3229,Facebook,Neutral,"It's nice to no longer have Facebook, but I can't say I hate it when my husband tells me the latest drama, such as how Jeremy Beuss's skinny white ass tries to promote ""real"" gender roles and anti-abortion / women's health, while displaying internalised homophobia and toxic masculinity.",It's nice to no longer have Facebook but I can't say I hate it when my husband tells me the latest drama such as how Jeremy Beuss's skinny white ass tries to promote real gender roles and anti-abortion women's health while displaying internalised homophobia and toxic masculinity,nice no longer facebook but ca n't say hate husband tell latest drama jeremy beuss skinny white as try promote real gender role anti-abortion woman health displaying internalised homophobia toxic masculinity,0.4492,0.167,0.114,0.719,Positive,0.0571,0.5714,Positive,0,False,General Social,,6,0.2946,Product Updates & Announcements,True,Toxicity & Contamination Alarm,toxic,True
3229,Facebook,Neutral,It’s nice not to have facebook friends but I can’t say I hate it when my cuz tells me your latest drama. Like how Jeremy Beuss’ skinny white character wanted to avoid ‘correct’ gender roles and anti abortion/women’s health while he displays internalized homophobia and toxic toxicity,It s nice not to have facebook friends but I can t say I hate it when my cuz tells me your latest drama Like how Jeremy Beuss skinny white character wanted to avoid correct gender roles and anti abortion women s health while he displays internalized homophobia and toxic toxicity,nice not facebook friend but say hate cuz tell latest drama like jeremy beuss skinny white character wanted avoid correct gender role anti abortion woman health display internalized homophobia toxic toxicity,-0.6808,0.124,0.186,0.69,Negative,0.075,0.7,Positive,0,False,General Social,,5,0.3875,Frustration & Bug Complaints,True,Toxicity & Contamination Alarm,toxic,True
3229,Facebook,Neutral,It ’ s nice for not enough to have facebook anymore but I can just ’ about t even say I hate it when just my cuz tells me the latest drama. Like how Jeremy Beuss ’ skinny white ass wife tries to spout new ‘ correct ’ gender roles and anti abortion / women workers ’ s ill health while he displays internalized homophobia and toxic masculinity,It s nice for not enough to have facebook anymore but I can just about t even say I hate it when just my cuz tells me the latest drama Like how Jeremy Beuss skinny white ass wife tries to spout new correct gender roles and anti abortion women workers s ill health while he displays internalized homophobia and toxic masculinity,nice not enough facebook anymore but even say hate cuz tell latest drama like jeremy beuss skinny white as wife try spout new correct gender role anti abortion woman worker ill health display internalized homophobia toxic masculinity,-0.9231,0.072,0.23,0.698,Negative,-0.0205,0.6443,Neutral,0,False,General Social,,4,0.3872,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
3341,Facebook,Irrelevant,My daughter-in-law just posted this on Facebook she’s the most toxic person I know quotes.dreamcatcher32.com/my-daughter-in…,My daughter-in-law just posted this on Facebook she s the most toxic person I know quotes dreamcatcher32 com my-daughter-in,daughter-in-law posted facebook most toxic person know quote dreamcatcher32 com my-daughter-in,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,4,0.3956,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
3341,Facebook,Irrelevant,"My daughter-in-law has just posted this on Facebook, she is the most toxic person I know. Dreamcatcher32.com / my-daughter-in...",My daughter-in-law has just posted this on Facebook she is the most toxic person I know Dreamcatcher32 com my-daughter-in,daughter-in-law posted facebook most toxic person know dreamcatcher32 com my-daughter-in,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,4,0.3956,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
3341,Facebook,Irrelevant,"My daughter-in-law just posted this on Facebook that she is the most toxic person I know, quotes dreamcatcher32.com / my-dreamcatcher32.com / my-dreamcatcher32.com...",My daughter-in-law just posted this on Facebook that she is the most toxic person I know quotes dreamcatcher32 com my-dreamcatcher32 com my-dreamcatcher32 com,daughter-in-law posted facebook most toxic person know quote dreamcatcher32 com my-dreamcatcher32 com my-dreamcatcher32 com,0.0,0.0,0.0,1.0,Neutral,0.5,0.5,Positive,0,False,General Social,,4,0.5166,Community & Social Interaction,True,Toxicity & Contamination Alarm,toxic,True
